2021-06-21 22:15:00,270 INFO  Logger.cs: 70 - 
2021-06-21 23:26:33,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L3-1
2021-06-21 23:26:33,822 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RV6L_L3-1
2021-06-21 23:26:33,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L3-1
2021-06-21 23:26:33,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L5-1
2021-06-21 23:26:33,826 INFO  ExportHelperExtension.cs: 1136 - Found 39 in RV6L_L5-1
2021-06-21 23:26:33,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L5-1
2021-06-21 23:26:33,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L6-1
2021-06-21 23:26:33,828 INFO  ExportHelperExtension.cs: 1136 - Found 23 in RV6L_L6-1
2021-06-21 23:26:33,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L6-1
2021-06-21 23:26:33,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L4-1
2021-06-21 23:26:33,908 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RV6L_L4-1
2021-06-21 23:26:33,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L4-1
2021-06-21 23:26:34,324 INFO  SwAddin.cs: 339 - Loading config tree
2021-06-21 23:26:34,333 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-06-21 23:26:34,342 INFO  SwAddin.cs: 344 - Showing property manager
2021-06-21 23:27:07,776 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:27:20,118 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:27:30,811 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:27:34,482 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:27:51,792 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:28:01,264 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:28:11,748 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:30:21,789 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-06-21 23:30:24,426 INFO  ExportHelperExtension.cs: 347 - Creating joint RV6L_L2
2021-06-21 23:30:24,435 INFO  ExportHelperExtension.cs: 1397 - Fixing components for RV6L_L1
2021-06-21 23:30:24,436 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-21 23:30:24,437 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-06-21 23:30:24,689 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-06-21 23:30:24,692 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-21 23:30:24,692 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-21 23:30:24,693 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-21 23:30:27,126 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent RV6L_L1 to child RV6L_L2 failed
2021-06-21 23:30:27,139 INFO  ExportHelperExtension.cs: 347 - Creating joint RV6L_L3
2021-06-21 23:30:27,140 INFO  ExportHelperExtension.cs: 1397 - Fixing components for RV6L_L2
2021-06-21 23:30:27,140 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-06-21 23:30:27,141 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-21 23:30:27,141 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-06-21 23:30:27,413 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-06-21 23:30:27,414 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-21 23:30:27,414 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-21 23:30:27,414 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-21 23:30:27,415 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-06-21 23:30:29,921 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent RV6L_L2 to child RV6L_L3 failed
2021-06-21 23:30:29,933 INFO  ExportHelperExtension.cs: 347 - Creating joint RV6L_L4
2021-06-21 23:30:29,934 INFO  ExportHelperExtension.cs: 1397 - Fixing components for RV6L_L3
2021-06-21 23:30:29,934 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2021-06-21 23:30:29,935 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-06-21 23:30:29,935 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-21 23:30:29,936 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-06-21 23:30:30,207 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-06-21 23:30:30,207 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-21 23:30:30,208 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-21 23:30:30,208 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-21 23:30:30,209 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2021-06-21 23:30:30,209 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-06-21 23:30:32,746 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent RV6L_L3 to child RV6L_L4 failed
2021-06-21 23:30:32,759 INFO  ExportHelperExtension.cs: 347 - Creating joint RV6L_L5
2021-06-21 23:30:32,759 INFO  ExportHelperExtension.cs: 1397 - Fixing components for RV6L_L4
2021-06-21 23:30:32,760 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-06-21 23:30:32,761 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2021-06-21 23:30:32,761 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-06-21 23:30:32,762 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-21 23:30:32,762 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-06-21 23:30:33,049 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-06-21 23:30:33,050 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-21 23:30:33,050 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-21 23:30:33,051 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-21 23:30:33,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-06-21 23:30:33,052 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2021-06-21 23:30:33,052 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-06-21 23:30:35,687 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent RV6L_L4 to child RV6L_L5 failed
2021-06-21 23:30:35,714 INFO  ExportHelperExtension.cs: 347 - Creating joint RV6L_L6
2021-06-21 23:30:35,715 INFO  ExportHelperExtension.cs: 1397 - Fixing components for RV6L_L5
2021-06-21 23:30:35,716 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-06-21 23:30:35,717 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-06-21 23:30:35,717 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2021-06-21 23:30:35,718 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-06-21 23:30:35,724 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-21 23:30:35,724 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-06-21 23:30:36,218 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-06-21 23:30:36,218 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-21 23:30:36,219 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-21 23:30:36,219 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-21 23:30:36,220 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-06-21 23:30:36,221 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-06-21 23:30:36,221 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2021-06-21 23:30:36,222 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-06-21 23:30:38,985 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent RV6L_L5 to child RV6L_L6 failed
2021-06-21 23:30:38,995 INFO  ExportHelperExtension.cs: 347 - Creating joint RV6L_Greifer_Sauger
2021-06-21 23:30:38,995 INFO  ExportHelperExtension.cs: 1397 - Fixing components for RV6L_L6
2021-06-21 23:30:38,996 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2021-06-21 23:30:38,996 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-06-21 23:30:38,997 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-06-21 23:30:38,997 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2021-06-21 23:30:38,998 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-06-21 23:30:38,998 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-21 23:30:38,999 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-06-21 23:30:39,331 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-06-21 23:30:39,331 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-21 23:30:39,332 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-21 23:30:39,332 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-21 23:30:39,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 38
2021-06-21 23:30:39,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-06-21 23:30:39,334 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-06-21 23:30:39,334 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2021-06-21 23:30:39,335 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-06-21 23:30:42,089 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent RV6L_L6 to child RV6L_Greifer_Sauger failed
2021-06-21 23:30:42,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rv6l_cell
2021-06-21 23:30:42,282 INFO  ExportHelperExtension.cs: 1136 - Found 56 in rv6l_cell
2021-06-21 23:30:42,282 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in rv6l_cell
2021-06-21 23:30:42,283 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-21 23:30:42,283 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-06-21 23:30:42,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_L1_cell-1
2021-06-21 23:30:42,285 INFO  ExportHelperExtension.cs: 1136 - Found 34 in RV6L_L1_cell-1
2021-06-21 23:30:42,285 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_L1_cell-1
2021-06-21 23:30:42,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_Greifer_Sauger-1
2021-06-21 23:30:42,286 INFO  ExportHelperExtension.cs: 1136 - Found 23 in RV6L_Greifer_Sauger-1
2021-06-21 23:30:42,287 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_Greifer_Sauger-1
2021-06-21 23:30:42,287 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_L2-1
2021-06-21 23:30:42,288 INFO  ExportHelperExtension.cs: 1136 - Found 32 in RV6L_L2-1
2021-06-21 23:30:42,289 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_L2-1
2021-06-21 23:30:42,289 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_L3-1
2021-06-21 23:30:42,290 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RV6L_L3-1
2021-06-21 23:30:42,291 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_L3-1
2021-06-21 23:30:42,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_L5-1
2021-06-21 23:30:42,293 INFO  ExportHelperExtension.cs: 1136 - Found 39 in RV6L_L5-1
2021-06-21 23:30:42,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_L5-1
2021-06-21 23:30:42,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_L6-1
2021-06-21 23:30:42,294 INFO  ExportHelperExtension.cs: 1136 - Found 23 in RV6L_L6-1
2021-06-21 23:30:42,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_L6-1
2021-06-21 23:30:42,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RV6L_L4-1
2021-06-21 23:30:42,296 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RV6L_L4-1
2021-06-21 23:30:42,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RV6L_L4-1
2021-06-21 23:30:42,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rv6l_cell
2021-06-21 23:30:42,297 INFO  ExportHelperExtension.cs: 1136 - Found 56 in rv6l_cell
2021-06-21 23:30:42,298 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in rv6l_cell
2021-06-21 23:30:42,298 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-21 23:30:42,299 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-06-21 23:30:42,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L1_cell-1
2021-06-21 23:30:42,300 INFO  ExportHelperExtension.cs: 1136 - Found 34 in RV6L_L1_cell-1
2021-06-21 23:30:42,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L1_cell-1
2021-06-21 23:30:42,331 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_Greifer_Sauger-1
2021-06-21 23:30:42,332 INFO  ExportHelperExtension.cs: 1136 - Found 23 in RV6L_Greifer_Sauger-1
2021-06-21 23:30:42,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_Greifer_Sauger-1
2021-06-21 23:30:42,333 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L2-1
2021-06-21 23:30:42,334 INFO  ExportHelperExtension.cs: 1136 - Found 32 in RV6L_L2-1
2021-06-21 23:30:42,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L2-1
2021-06-21 23:30:42,335 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L3-1
2021-06-21 23:30:42,335 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RV6L_L3-1
2021-06-21 23:30:42,336 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L3-1
2021-06-21 23:30:42,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L5-1
2021-06-21 23:30:42,337 INFO  ExportHelperExtension.cs: 1136 - Found 39 in RV6L_L5-1
2021-06-21 23:30:42,338 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L5-1
2021-06-21 23:30:42,339 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L6-1
2021-06-21 23:30:42,339 INFO  ExportHelperExtension.cs: 1136 - Found 23 in RV6L_L6-1
2021-06-21 23:30:42,340 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L6-1
2021-06-21 23:30:42,340 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RV6L_L4-1
2021-06-21 23:30:42,341 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RV6L_L4-1
2021-06-21 23:30:42,341 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RV6L_L4-1
2021-06-21 23:30:42,440 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-21 23:40:19,631 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
